행정구역명,학원-교습소,학원지정번호,학원명,도로명주소,도로명상세주소,분야명,교습계열명,교습과정목록명,교습과정명,정원합계,일시수용능력인원합계,인당수강료내용,수강료공개여부,기숙사학원여부,도로명우편번호,등록상태명,등록일자,개설일자,적재일시
동작구,학원,3000015524,문성로봇학원,서울특별시 동작구 상도로11길 8,/ 201호 일부 (대방동),기타(대),기타(중),로봇/,로봇,40,55,,N,N,6953,개원,1992-08-11,1992-08-11,2021-10-17
동작구,교습소,3000015548,자이영어교습소,서울특별시 동작구 흑석한강로 2,/ 303호 일부 (흑석동/ 흑석한강센트레빌),입시.검정 및 보습,보통교과,초등영어1,보습,90,6,초등영어1:170000/ 초등영어2:210000/ 초등영어3:252000/ 초등영어4:300000/ 초등영어5:350000/ 초등영어6:420000/ 중등영어1:230000/ 중등영어2:280000/ 중등영어3:350000/ 중등영어4:400000/ 중등영어5:450000/ 중등영어6:560000/ 고등영어1:300000/ 고등영어2:370000/ 고등영어3:400000/ 고등영어4:450000/ 고등영어5:500000/ 고등영어6:625000,Y,N,6979,개원,2012-10-30,2012-10-30,2021-10-17
동작구,교습소,3000015603,피엠티수학교습소,서울특별시 동작구 만양로 26,/ 건영아파트 상가동 118호 (상도동/건영아파트),입시.검정 및 보습,보통교과,초1~중3 수학,보습,4,4,초1~중3 수학:160000,,N,156752,개원,2012-11-02,2012-11-02,2021-10-17
동작구,학원,3000015636,금수학학원,서울특별시 동작구 상도로 315,/ 2층 (상도1동/상정빌딩),입시.검정 및 보습,보통교과,보습/,보습,32,72,,Y,N,156031,개원,2012-11-14,2012-11-14,2021-11-07
동작구,학원,3000015850,찬영어학원,서울특별시 동작구 상도로 407-5,/ 305호,입시.검정 및 보습,보통교과,보습/,보습,360,73,,Y,N,7026,개원,2012-12-07,2012-12-07,2021-10-17
동작구,학원,3000015851,지앤비남성보습학원,서울특별시 동작구 사당로13길 31,/ 두산위브아파트 상가 3층 1호 (사당동),입시.검정 및 보습,보통교과,보습/,보습,450,83,,Y,N,156090,개원,2012-11-23,2012-11-23,2021-11-14
동작구,학원,3000015852,고운소리예원음악학원,서울특별시 동작구 만양로 84,/ 201호 (노량진동/삼익주상복합아파트),예능(대),예능(중),음악/,음악,180,54,,Y,N,156813,개원,2012-11-30,2012-11-30,2021-10-17
동작구,학원,3000015984,타임영어학원,서울특별시 동작구 상도로 336,/ 2층 (상도동/태영빌딩),입시.검정 및 보습,보통교과,,보습,546,78,,Y,N,156880,개원,2012-12-21,2012-12-21,2021-10-17
동작구,학원,3000015985,로드맵보습학원,서울특별시 동작구 여의대방로 28,/ 707 현대상가B동 205/206/223/224/226/227/228호 (신대방동/현대아파트),입시.검정 및 보습,보통교과,보습/,보습,688,86,,Y,N,156787,개원,2012-12-14,2012-12-14,2021-10-17
동작구,교습소,3000016001,이큐영어교습소,서울특별시 동작구 여의대방로36길 10,/ 오벌빌딩 2층 201호 (대방동/오벌빌딩),입시.검정 및 보습,보통교과,,보습,14,7,,,,156810,개원,2012-12-24,2012-12-24,2021-10-17
동작구,교습소,3000016002,김상희수학교습소,서울특별시 동작구 여의대방로36길 10,/ 오벌빌딩 203호 (대방동/오벌빌딩),입시.검정 및 보습,보통교과,,보습,16,8,,,,156810,개원,2012-12-24,2012-12-24,2021-10-17
동작구,학원,3000016104,공단기프랩독학전문2관학원,서울특별시 동작구 노량진로14가길 11,/ (스마트빌딩 2층) (노량진동/나루아카데미),인문사회(대),인문사회(중),성인고시/,성인고시,13400,211,,Y,N,156800,개원,2013-01-04,2013-01-04,2021-10-17
동작구,학원,3000016105,공단기기술직전문관학원,서울특별시 동작구 노량진로14가길 11,/ (스마트빌딩 1층) (노량진동/나루아카데미),인문사회(대),인문사회(중),성인고시/,성인고시,51900,211,,Y,N,156800,개원,2013-01-04,2013-01-04,2021-10-17
동작구,학원,3000016106,해커스경찰공무원학원,서울특별시 동작구 노량진로 140,/ 6층 (노량진동/ 한국보건산업진흥원),인문사회(대),인문사회(중),성인고시/,성인고시,4300,254,,Y,N,156800,개원,2013-01-08,2013-01-08,2021-10-24
동작구,학원,3000016457,동그라미놀이학원,서울특별시 동작구 동작대로13길 18,/ 1층일부 (사당동),기타(대),기타(중),,기타(소),646,0,,Y,N,7014,개원,2013-01-31,2013-01-31,2021-10-17
동작구,학원,3000016458,킨더메르헨어학원,서울특별시 동작구 흑석한강로 27,/ 흑석한강푸르지오 상가D동 B201호/ B202호 (흑석동),국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),300,150,,Y,,156070,개원,2013-02-21,2013-02-21,2021-10-17
동작구,학원,3000016460,씨엠에스융합사고력수학학원,서울특별시 동작구 상도로 305,/ 2~5층,입시.검정 및 보습,보통교과,보습·논술/,보습·논술,110,197,,Y,N,6970,개원,2013-02-14,2013-02-14,2021-10-17
동작구,학원,3000016461,해커스공무원제3별관학원,서울특별시 동작구 만양로 105,/ 5층 (노량진동),인문사회(대),인문사회(중),성인고시/,성인고시,1850,692,,Y,N,156801,개원,2013-02-07,2013-02-07,2021-10-24
동작구,학원,3000016462,에듀윌원격학원,서울특별시 동작구 노량진로 26,/ 2층일부 (대방동/ 솔표빌딩),입시.검정 및 보습,보통교과,검정/,검정,10000,0,,Y,N,6938,개원,2013-01-29,2013-01-29,2021-10-17
동작구,학원,3000016463,동광에스티학원,서울특별시 동작구 성대로1길 26,/ 1층 일부/ 3층 일부 (상도동/동광교회),종합(대),,실용외국어(유아/초·중·고)/,,78,280,,Y,N,156840,개원,2013-01-25,2013-01-25,2021-11-07
동작구,교습소,3000016530,삼성음악교습소,서울특별시 동작구 등용로 38,/ 201 (상도동/ 상도동래미안1차아파트상가),예능(대),예능(중),초급음악,음악,56,7,초급음악:110000/ 중급음악:120000/ 상급음악:130000/ 고급음악:140000/ 초급실용음악:100000/ 중급실용음악:110000/ 상급실용음악:120000/ 고급실용음악:130000,,N,6937,개원,2013-02-28,2013-02-28,2021-10-17
동작구,학원,3000016611,공단기행정직전문관학원,서울특별시 동작구 노량진로 162,/ 3층 (노량진동/한주실업),인문사회(대),인문사회(중),성인고시/,성인고시,13400,488,,Y,N,156801,개원,2013-03-05,2013-03-05,2021-10-17
동작구,학원,3000016616,액터게이트연기학원,서울특별시 동작구 사당로 254,/ 4층 (사당동/서림빌딩),기예(대),기예(중),연기(연극/뮤지컬/오페라)/,연기(연극/뮤지컬/오페라),16,68,,Y,N,156823,개원,2013-02-28,2013-02-28,2021-10-17
동작구,학원,3000016662,리만수학학원,서울특별시 동작구 상도로 37,/ 2층 (대방동),입시.검정 및 보습,보통교과,보습/,보습,425,85,,,N,156811,개원,2013-03-12,2013-03-12,2021-10-17
동작구,학원,3000016696,프라임에듀보습학원,서울특별시 동작구 사당로17길 75,/ (2층/ 4층) (사당동),입시.검정 및 보습,보통교과,,보습,216,72,,Y,,156824,개원,2013-03-18,2013-03-18,2021-10-17
동작구,교습소,3000016787,아트신화실미술교습소,서울특별시 동작구 여의대방로10길 13,/ 상가동 2층 202호 (신대방동/ 한성아파트),예능(대),예능(중),미술초급,미술,24,9,미술초급:100000/ 미술 중급1:120000/ 미술 중급2:150000,Y,N,7063,개원,2013-03-26,2013-03-26,2021-10-17
동작구,교습소,3000016788,사과나무미술교습소,서울특별시 동작구 여의대방로10길 14,/ 경남교수아파트 상가동 103호 (신대방동/경남교수아파트),예능(대),예능(중),초등,미술,20,5,초등:70000/ 초등저학년:100000/ 초등고학년:110000/ 입시:120000,Y,N,156700,개원,2013-03-25,2013-03-25,2021-10-17
동작구,학원,3000016828,올퍼스트보습학원,서울특별시 동작구 성대로1길 6,/ 2층 (상도동),입시.검정 및 보습,보통교과,보습/,보습,88,72,,Y,N,156836,개원,2013-03-29,2013-03-29,2021-10-17
